"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.917578830E-1,9.571290761E-2,1.531406492E-1,9.796515465E0,9.798179845E0
7.941648620E-1,7.896314561E-2,1.722832322E-1,9.794121742E0,9.795955155E0
7.965718410E-1,9.332008660E-2,1.794617027E-1,9.794121742E0,9.796210280E0
7.989788200E-1,9.571290761E-2,1.627119333E-1,9.794121742E0,9.795940835E0
8.013857990E-1,1.052841991E-1,1.459621787E-1,9.791728973E0,9.793382766E0
8.037927780E-1,9.092725813E-2,1.387837082E-1,9.801301003E0,9.802705240E0
8.061997580E-1,1.028913707E-1,1.555334777E-1,9.801301003E0,9.803074958E0
8.086067370E-1,7.178468257E-2,1.483550072E-1,9.815657616E0,9.817041137E0
8.110137160E-1,8.374879509E-2,1.507478207E-1,9.813264847E0,9.814779963E0
8.134206950E-1,9.332008660E-2,1.579262912E-1,9.806086540E0,9.807802128E0
8.158276740E-1,9.571290761E-2,1.579262912E-1,9.808479309E0,9.810217532E0
8.182346530E-1,1.052841991E-1,1.531406492E-1,9.796515465E0,9.798278016E0
8.206416850E-1,1.052841991E-1,1.555334777E-1,9.782157898E0,9.783960781E0
8.230486640E-1,9.810572863E-2,1.579262912E-1,9.801301003E0,9.803064153E0
8.254556430E-1,8.374879509E-2,1.698904037E-1,9.803693771E0,9.805523350E0
8.278626220E-1,9.571290761E-2,1.555334777E-1,9.810872078E0,9.812571658E0
8.302696010E-1,8.614161611E-2,1.531406492E-1,9.791728973E0,9.793305301E0
8.326765810E-1,8.614161611E-2,1.674975902E-1,9.789336205E0,9.791147999E0
8.350835600E-1,7.417750359E-2,1.411765367E-1,9.815657616E0,9.816953068E0
8.374905390E-1,7.896314561E-2,1.411765367E-1,9.794121742E0,9.795457452E0
8.398975180E-1,9.332008660E-2,1.651047617E-1,9.798908234E0,9.800743380E0
8.423044970E-1,1.004985496E-1,1.698904037E-1,9.791728973E0,9.793718344E0
8.447114760E-1,9.571290761E-2,1.579262912E-1,9.784550667E0,9.786293140E0
8.471184560E-1,8.853443712E-2,1.698904037E-1,9.794121742E0,9.795995192E0
8.495254350E-1,8.853443712E-2,1.627119333E-1,9.798908234E0,9.800658962E0
8.519324660E-1,8.374879509E-2,1.507478207E-1,9.801301003E0,9.802817968E0
8.543393930E-1,1.052841991E-1,1.483550072E-1,9.791728973E0,9.793418722E0
8.567464240E-1,1.076770201E-1,1.507478207E-1,9.786943436E0,9.788696597E0
8.591534030E-1,1.004985496E-1,1.531406492E-1,9.782157898E0,9.783872708E0
8.615603830E-1,8.853443712E-2,1.507478207E-1,9.789336205E0,9.790897128E0
8.639673620E-1,8.853443712E-2,1.555334777E-1,9.801301003E0,9.802934783E0
8.663743410E-1,8.853443712E-2,1.627119333E-1,9.798908234E0,9.800658962E0
8.687813200E-1,8.614161611E-2,1.507478207E-1,9.791728973E0,9.793268176E0
8.711882990E-1,9.810572863E-2,1.531406492E-1,9.791728973E0,9.793417845E0
8.735952780E-1,7.417750359E-2,1.507478207E-1,9.808479309E0,9.809918122E0
8.760022580E-1,9.810572863E-2,1.627119333E-1,9.791728973E0,9.793572188E0
8.784092370E-1,9.810572863E-2,1.627119333E-1,9.789336205E0,9.791179869E0
8.808162160E-1,1.004985496E-1,1.459621787E-1,9.798908234E0,9.800510573E0
8.832231950E-1,9.810572863E-2,1.627119333E-1,9.808479309E0,9.810319376E0
8.856301740E-1,9.092725813E-2,1.579262912E-1,9.810872078E0,9.812564365E0
8.880371530E-1,1.004985496E-1,1.531406492E-1,9.791728973E0,9.793442107E0
8.904441850E-1,7.896314561E-2,1.435693651E-1,9.784550667E0,9.785922496E0
8.928511640E-1,9.092725813E-2,1.531406492E-1,9.786943436E0,9.788563819E0
8.952581430E-1,9.332008660E-2,1.531406492E-1,9.791728973E0,9.793371074E0
8.976651220E-1,8.614161611E-2,1.555334777E-1,9.786943436E0,9.788558262E0
9.000721010E-1,9.092725813E-2,1.627119333E-1,9.786943436E0,9.788718238E0
9.024790810E-1,1.028913707E-1,1.555334777E-1,9.798908234E0,9.800682623E0
9.048860600E-1,9.810572863E-2,1.603191197E-1,9.806086540E0,9.807887652E0
9.072930390E-1,9.571290761E-2,1.555334777E-1,9.803693771E0,9.805394596E0
9.097000180E-1,9.571290761E-2,1.651047617E-1,9.823135376E0,9.824989016E0
9.121069970E-1,8.374879509E-2,1.579262912E-1,9.815657616E0,9.817285215E0
9.145139760E-1,8.853443712E-2,1.579262912E-1,9.803693771E0,9.805365400E0
9.169209560E-1,9.332008660E-2,1.627119333E-1,9.796515465E0,9.798311031E0
9.193279350E-1,9.092725813E-2,1.459621787E-1,9.815657616E0,9.817163906E0
9.217349140E-1,9.810572863E-2,1.603191197E-1,9.798908234E0,9.800710664E0
9.241419450E-1,9.332008660E-2,1.507478207E-1,9.791728973E0,9.793333949E0
9.265489240E-1,1.004985496E-1,1.579262912E-1,9.798908234E0,9.800696059E0
9.289559030E-1,9.571290761E-2,1.651047617E-1,9.801301003E0,9.803158771E0
9.313628830E-1,9.571290761E-2,1.507478207E-1,9.801301003E0,9.802927482E0
9.337698620E-1,9.810572863E-2,1.603191197E-1,9.820742607E0,9.822541031E0
9.361768410E-1,9.332008660E-2,1.746760458E-1,9.803693771E0,9.805693852E0
9.385838200E-1,8.853443712E-2,1.603191197E-1,9.796515465E0,9.798227177E0
9.409907990E-1,9.332008660E-2,1.435693651E-1,9.798908234E0,9.800404245E0
9.433977780E-1,1.052841991E-1,1.483550072E-1,9.798908234E0,9.800596744E0
9.458047580E-1,7.657032460E-2,1.627119333E-1,9.798908234E0,9.800558186E0
9.482117370E-1,7.417750359E-2,1.698904037E-1,9.789336205E0,9.791091276E0
9.506187160E-1,7.657032460E-2,1.483550072E-1,9.791728973E0,9.793152123E0
9.530256950E-1,8.853443712E-2,1.411765367E-1,9.784550667E0,9.785969595E0
9.554326740E-1,9.571290761E-2,1.483550072E-1,9.794121742E0,9.795712882E0
9.578397060E-1,8.614161611E-2,1.459621787E-1,9.803693771E0,9.805158688E0
9.602466850E-1,7.896314561E-2,1.363908947E-1,9.803693771E0,9.804960439E0
9.626536640E-1,7.417750359E-2,1.627119333E-1,9.810872078E0,9.812501638E0
9.650606430E-1,9.092725813E-2,1.651047617E-1,9.789336205E0,9.791150631E0
9.674676220E-1,8.614161611E-2,1.651047617E-1,9.798908234E0,9.800677657E0
9.698746010E-1,1.004985496E-1,1.555334777E-1,9.806086540E0,9.807834820E0
9.722815810E-1,8.853443712E-2,1.555334777E-1,9.808479309E0,9.810111894E0
9.746885600E-1,9.571290761E-2,1.555334777E-1,9.823135376E0,9.824832835E0
9.770955390E-1,9.810572863E-2,1.603191197E-1,9.823135376E0,9.824933362E0
9.795025180E-1,1.124626622E-1,1.435693651E-1,9.823135376E0,9.824828173E0
9.819094970E-1,9.810572863E-2,1.531406492E-1,9.810872078E0,9.812557654E0
9.843164760E-1,1.004985496E-1,1.507478207E-1,9.803693771E0,9.805367735E0
9.867234560E-1,9.092725813E-2,1.555334777E-1,9.810872078E0,9.812526146E0
9.891304350E-1,9.810572863E-2,1.507478207E-1,9.806086540E0,9.807735869E0
9.915374140E-1,1.076770201E-1,1.507478207E-1,9.808479309E0,9.810228621E0
9.939444450E-1,1.124626622E-1,1.507478207E-1,9.815657616E0,9.817459304E0
9.963514240E-1,9.332008660E-2,1.603191197E-1,9.813264847E0,9.815017973E0
9.987584030E-1,8.374879509E-2,1.603191197E-1,9.801301003E0,9.802969827E0
1.001165383E0,7.896314561E-2,1.627119333E-1,9.796515465E0,9.798184812E0
1.003572362E0,7.896314561E-2,1.459621787E-1,9.798908234E0,9.800313398E0
1.005979341E0,8.374879509E-2,1.459621787E-1,9.784550667E0,9.785997679E0
1.008386320E0,8.135596663E-2,1.603191197E-1,9.774979591E0,9.776632704E0
1.010793299E0,8.374879509E-2,1.387837082E-1,9.791728973E0,9.793070564E0
1.013200278E0,7.896314561E-2,1.316052526E-1,9.796515465E0,9.797717610E0
1.015607258E0,8.374879509E-2,1.411765367E-1,9.806086540E0,9.807460319E0
1.018014237E0,9.571290761E-2,1.411765367E-1,9.798908234E0,9.800392561E0
1.020421216E0,9.332008660E-2,1.483550072E-1,9.798908234E0,9.800475520E0
1.022828195E0,9.092725813E-2,1.579262912E-1,9.796515465E0,9.798210231E0
1.025235174E0,8.374879509E-2,1.435693651E-1,9.801301003E0,9.802710205E0
1.027642206E0,1.028913707E-1,1.555334777E-1,9.806086540E0,9.807859630E0
1.030049185E0,1.004985496E-1,1.651047617E-1,9.798908234E0,9.800814360E0
1.032456164E0,1.028913707E-1,1.674975902E-1,9.791728973E0,9.793701974E0
1.034863143E0,9.571290761E-2,1.507478207E-1,9.808479309E0,9.810104598E0
1.037270122E0,1.076770201E-1,1.507478207E-1,9.810872078E0,9.812620964E0
1.039677101E0,1.124626622E-1,1.531406492E-1,9.798908234E0,9.800750098E0
1.042084081E0,9.092725813E-2,1.698904037E-1,9.796515465E0,9.798410369E0
1.044491060E0,9.332008660E-2,1.483550072E-1,9.806086540E0,9.807652679E0
1.046898039E0,8.853443712E-2,1.387837082E-1,9.796515465E0,9.797898474E0
1.049305018E0,7.657032460E-2,1.483550072E-1,9.796515465E0,9.797937920E0
1.051711997E0,9.332008660E-2,1.555334777E-1,9.796515465E0,9.798194454E0
1.054118976E0,9.332008660E-2,1.531406492E-1,9.803693771E0,9.805333868E0
1.056525956E0,1.004985496E-1,1.579262912E-1,9.801301003E0,9.803088392E0
1.058932935E0,1.004985496E-1,1.579262912E-1,9.784550667E0,9.786341115E0
1.061339914E0,9.092725813E-2,1.459621787E-1,9.803693771E0,9.805201899E0
1.063746945E0,8.135596663E-2,1.603191197E-1,9.786943436E0,9.788594528E0
1.066153924E0,8.853443712E-2,1.531406492E-1,9.796515465E0,9.798112352E0
1.068560903E0,9.810572863E-2,1.483550072E-1,9.796515465E0,9.798129882E0
1.070967883E0,1.052841991E-1,1.698904037E-1,9.803693771E0,9.805730930E0
1.073374862E0,1.028913707E-1,1.698904037E-1,9.801301003E0,9.803313252E0
1.075781841E0,7.657032460E-2,1.603191197E-1,9.794121742E0,9.795733047E0
1.078188820E0,8.135596663E-2,1.603191197E-1,9.786943436E0,9.788594528E0
1.080595799E0,8.135596663E-2,1.483550072E-1,9.786943436E0,9.788405887E0
1.083002778E0,8.374879509E-2,1.411765367E-1,9.789336205E0,9.790712334E0
1.085409758E0,1.028913707E-1,1.435693651E-1,9.813264847E0,9.814854342E0
1.087816737E0,1.100698411E-1,1.555334777E-1,9.798908234E0,9.800760614E0
1.090223716E0,8.853443712E-2,1.507478207E-1,9.786943436E0,9.788504741E0
1.092630695E0,9.092725813E-2,1.459621787E-1,9.786943436E0,9.788454144E0
1.095037674E0,9.092725813E-2,1.411765367E-1,9.801301003E0,9.802739409E0
1.097444653E0,8.374879509E-2,1.651047617E-1,9.813264847E0,9.815010973E0
1.099851685E0,9.092725813E-2,1.459621787E-1,9.818050385E0,9.819556308E0
1.102258664E0,9.571290761E-2,1.555334777E-1,9.803693771E0,9.805394596E0
1.104665643E0,8.374879509E-2,1.435693651E-1,9.803693771E0,9.805102630E0
1.107072622E0,7.896314561E-2,1.555334777E-1,9.803693771E0,9.805245403E0
1.109479601E0,9.092725813E-2,1.603191197E-1,9.796515465E0,9.798249090E0
1.111886581E0,1.100698411E-1,1.674975902E-1,9.798908234E0,9.800957779E0
1.114293560E0,1.004985496E-1,1.698904037E-1,9.803693771E0,9.805680714E0
1.116700539E0,8.135596663E-2,1.507478207E-1,9.796515465E0,9.798013010E0
1.119107518E0,1.076770201E-1,1.435693651E-1,9.794121742E0,9.795765779E0
1.121514497E0,1.076770201E-1,1.507478207E-1,9.806086540E0,9.807836279E0
1.123921476E0,8.614161611E-2,1.459621787E-1,9.806086540E0,9.807551100E0
1.126328456E0,8.135596663E-2,1.459621787E-1,9.798908234E0,9.800332970E0
1.128735435E0,8.614161611E-2,1.435693651E-1,9.789336205E0,9.790767889E0
1.131142414E0,9.810572863E-2,1.531406492E-1,9.784550667E0,9.786240777E0
1.133549393E0,1.028913707E-1,1.363908947E-1,9.782157898E0,9.783649741E0
1.135956372E0,9.810572863E-2,1.387837082E-1,9.784550667E0,9.786026640E0
1.138363403E0,1.052841991E-1,1.579262912E-1,9.791728973E0,9.793568388E0
1.140770383E0,8.853443712E-2,1.483550072E-1,9.813264847E0,9.814785505E0
1.143177362E0,9.092725813E-2,1.435693651E-1,9.801301003E0,9.802774162E0
1.145584341E0,9.332008660E-2,1.531406492E-1,9.803693771E0,9.805333868E0
1.147991320E0,9.332008660E-2,1.603191197E-1,9.808479309E0,9.810233291E0
1.150398299E0,1.052841991E-1,1.555334777E-1,9.813264847E0,9.815062016E0
1.152805278E0,9.092725813E-2,1.651047617E-1,9.803693771E0,9.805505541E0
1.155212258E0,8.135596663E-2,1.507478207E-1,9.794121742E0,9.795619654E0
1.157619237E0,7.657032460E-2,1.483550072E-1,9.794121742E0,9.795544545E0
1.160026216E0,7.896314561E-2,1.555334777E-1,9.789336205E0,9.790890111E0
1.162433195E0,8.614161611E-2,1.722832322E-1,9.794121742E0,9.796015649E0
1.164840174E0,1.004985496E-1,1.603191197E-1,9.789336205E0,9.791164665E0
1.167247153E0,9.332008660E-2,1.483550072E-1,9.789336205E0,9.790905023E0
1.169654133E0,8.374879509E-2,1.435693651E-1,9.782157898E0,9.783569858E0
1.172061164E0,8.614161611E-2,1.555334777E-1,9.794121742E0,9.795735385E0
1.174468143E0,7.417750359E-2,1.722832322E-1,9.791728973E0,9.793525417E0
1.176875122E0,8.853443712E-2,1.483550072E-1,9.796515465E0,9.798038722E0
1.179282101E0,8.853443712E-2,1.435693651E-1,9.810872078E0,9.812321919E0
1.181689081E0,1.028913707E-1,1.387837082E-1,9.796515465E0,9.798038722E0
1.184096060E0,9.571290761E-2,1.339980662E-1,9.796515465E0,9.797899351E0
1.186503039E0,8.135596663E-2,1.435693651E-1,9.789336205E0,9.790726954E0
1.188910018E0,8.135596663E-2,1.627119333E-1,9.791728973E0,9.793418722E0
1.191316997E0,9.332008660E-2,1.674975902E-1,9.798908234E0,9.800783982E0
1.193723976E0,1.004985496E-1,1.579262912E-1,9.798908234E0,9.800696059E0
1.196130956E0,1.004985496E-1,1.363908947E-1,9.803693771E0,9.805157520E0
1.198537935E0,7.896314561E-2,1.459621787E-1,9.806086540E0,9.807490677E0
1.200944914E0,9.332008660E-2,1.531406492E-1,9.813264847E0,9.814903344E0
1.203351893E0,9.571290761E-2,1.579262912E-1,9.798908234E0,9.800648154E0
1.205758872E0,1.076770201E-1,1.459621787E-1,9.803693771E0,9.805371531E0
1.208165851E0,9.571290761E-2,1.603191197E-1,9.808479309E0,9.810256344E0
1.210572883E0,9.092725813E-2,1.507478207E-1,9.810872078E0,9.812451457E0
1.212979810E0,8.853443712E-2,1.579262912E-1,9.803693771E0,9.805365400E0
1.215386841E0,8.614161611E-2,1.674975902E-1,9.801301003E0,9.803110586E0
1.217793820E0,7.896314561E-2,1.579262912E-1,9.798908234E0,9.800498888E0
1.220200799E0,7.417750359E-2,1.507478207E-1,9.798908234E0,9.800348452E0
1.222607778E0,9.332008660E-2,1.483550072E-1,9.813264847E0,9.814829841E0
1.225014758E0,1.052841991E-1,1.483550072E-1,9.798908234E0,9.800596744E0
1.227421737E0,9.571290761E-2,1.555334777E-1,9.810872078E0,9.812571658E0
1.229828716E0,1.004985496E-1,1.603191197E-1,9.808479309E0,9.810304202E0
1.232235695E0,9.092725813E-2,1.651047617E-1,9.796515465E0,9.798328562E0
1.234642674E0,8.853443712E-2,1.531406492E-1,9.796515465E0,9.798112352E0
1.237049653E0,9.571290761E-2,1.603191197E-1,9.803693771E0,9.805471674E0
1.239456633E0,9.092725813E-2,1.459621787E-1,9.803693771E0,9.805201899E0
1.241863612E0,9.810572863E-2,1.483550072E-1,9.808479309E0,9.810091758E0
1.244270591E0,8.614161611E-2,1.459621787E-1,9.815657616E0,9.817120747E0
1.246677570E0,7.896314561E-2,1.387837082E-1,9.813264847E0,9.814563824E0
1.249084549E0,8.614161611E-2,1.555334777E-1,9.803693771E0,9.805305839E0
1.251491581E0,9.332008660E-2,1.507478207E-1,9.815657616E0,9.817258679E0
1.253898560E0,8.614161611E-2,1.507478207E-1,9.806086540E0,9.807623490E0
1.256305539E0,8.614161611E-2,1.579262912E-1,9.813264847E0,9.814913553E0
1.258712518E0,8.614161611E-2,1.674975902E-1,9.808479309E0,9.810287569E0
1.261119497E0,9.092725813E-2,1.603191197E-1,9.798908234E0,9.800641436E0
1.263526476E0,7.657032460E-2,1.531406492E-1,9.806086540E0,9.807581165E0
1.265933456E0,9.092725813E-2,1.698904037E-1,9.789336205E0,9.791232499E0
1.268340435E0,9.092725813E-2,1.555334777E-1,9.796515465E0,9.798171956E0
1.270747414E0,1.004985496E-1,1.722832322E-1,9.801301003E0,9.803330190E0
1.273154393E0,1.028913707E-1,1.627119333E-1,9.789336205E0,9.791228990E0
1.275561372E0,1.076770201E-1,1.698904037E-1,9.791728973E0,9.793794636E0
1.277968351E0,9.332008660E-2,1.555334777E-1,9.779765129E0,9.781446993E0
1.280375331E0,8.135596663E-2,1.459621787E-1,9.786943436E0,9.788369914E0
1.282782310E0,9.810572863E-2,1.507478207E-1,9.789336205E0,9.790988355E0
1.285189289E0,9.092725813E-2,1.459621787E-1,9.803693771E0,9.805201899E0
1.287596268E0,8.135596663E-2,1.555334777E-1,9.801301003E0,9.802872579E0
1.290003299E0,8.614161611E-2,1.387837082E-1,9.789336205E0,9.790698883E0
1.292410278E0,9.332008660E-2,1.507478207E-1,9.791728973E0,9.793333949E0
1.294817258E0,1.004985496E-1,1.531406492E-1,9.798908234E0,9.800620112E0
1.297224237E0,9.332008660E-2,1.459621787E-1,9.806086540E0,9.807616776E0
1.299631216E0,9.571290761E-2,1.531406492E-1,9.798908234E0,9.800572207E0
1.302038195E0,1.052841991E-1,1.531406492E-1,9.796515465E0,9.798278016E0
1.304445174E0,9.571290761E-2,1.746760458E-1,9.801301003E0,9.803324641E0
1.306852153E0,9.332008660E-2,1.794617027E-1,9.794121742E0,9.796210280E0
1.309259133E0,8.853443712E-2,1.603191197E-1,9.791728973E0,9.793441523E0
1.311666112E0,9.332008660E-2,1.627119333E-1,9.784550667E0,9.786348428E0
1.314073091E0,8.614161611E-2,1.627119333E-1,9.801301003E0,9.803029985E0
1.316480070E0,8.614161611E-2,1.459621787E-1,9.794121742E0,9.795588090E0
1.318887049E0,8.374879509E-2,1.411765367E-1,9.803693771E0,9.805067885E0
1.321294028E0,8.853443712E-2,1.722832322E-1,9.803693771E0,9.805607142E0
1.323701008E0,9.332008660E-2,1.651047617E-1,9.810872078E0,9.812704986E0
1.326107987E0,9.332008660E-2,1.579262912E-1,9.808479309E0,9.810194479E0
1.328514966E0,1.004985496E-1,1.483550072E-1,9.806086540E0,9.807723610E0
1.330921997E0,9.092725813E-2,1.435693651E-1,9.813264847E0,9.814736211E0
1.333328976E0,1.028913707E-1,1.579262912E-1,9.806086540E0,9.807897868E0
1.335735956E0,1.076770201E-1,1.698904037E-1,9.798908234E0,9.800972383E0
1.338142935E0,9.810572863E-2,1.627119333E-1,9.779765129E0,9.781610598E0
1.340549914E0,1.004985496E-1,1.483550072E-1,9.777372360E0,9.779014236E0
1.342956893E0,9.810572863E-2,1.674975902E-1,9.782157898E0,9.784083673E0
1.345363872E0,9.332008660E-2,1.579262912E-1,9.803693771E0,9.805409778E0
1.347770851E0,1.028913707E-1,1.627119333E-1,9.806086540E0,9.807976093E0
1.350177831E0,1.100698411E-1,1.603191197E-1,9.808479309E0,9.810406921E0
1.352584810E0,1.004985496E-1,1.603191197E-1,9.798908234E0,9.800734909E0
1.354991789E0,8.853443712E-2,1.483550072E-1,9.794121742E0,9.795645372E0
1.357398768E0,9.092725813E-2,1.459621787E-1,9.789336205E0,9.790846544E0
1.359805747E0,9.092725813E-2,1.531406492E-1,9.784550667E0,9.786171446E0
1.362212726E0,8.853443712E-2,1.411765367E-1,9.801301003E0,9.802717506E0
1.364619706E0,9.571290761E-2,1.459621787E-1,9.801301003E0,9.802855057E0
1.367026737E0,8.853443712E-2,1.459621787E-1,9.796515465E0,9.798002784E0
1.369433716E0,8.614161611E-2,1.603191197E-1,9.801301003E0,9.802990561E0
1.371840695E0,9.092725813E-2,1.555334777E-1,9.806086540E0,9.807741415E0
1.374247674E0,9.571290761E-2,1.579262912E-1,9.801301003E0,9.803040499E0
1.376654653E0,9.092725813E-2,1.579262912E-1,9.798908234E0,9.800602586E0
1.379061633E0,9.092725813E-2,1.579262912E-1,9.796515465E0,9.798210231E0
1.381468612E0,1.100698411E-1,1.579262912E-1,9.791728973E0,9.793621004E0
1.383875591E0,1.076770201E-1,1.483550072E-1,9.798908234E0,9.800622741E0
1.386282570E0,1.052841991E-1,1.435693651E-1,9.801301003E0,9.802917845E0
1.388689549E0,1.028913707E-1,1.531406492E-1,9.803693771E0,9.805429631E0
1.391096528E0,8.614161611E-2,1.459621787E-1,9.803693771E0,9.805158688E0
1.393503508E0,1.004985496E-1,1.339980662E-1,9.798908234E0,9.800339689E0
1.395910487E0,9.332008660E-2,1.411765367E-1,9.810872078E0,9.812331547E0
1.398317466E0,7.178468257E-2,1.579262912E-1,9.796515465E0,9.798051286E0
1.400724445E0,8.374879509E-2,1.555334777E-1,9.794121742E0,9.795714636E0
1.403131424E0,8.135596663E-2,1.555334777E-1,9.803693771E0,9.805264964E0
1.405538403E0,9.810572863E-2,1.435693651E-1,9.808479309E0,9.810020553E0
1.407945383E0,1.004985496E-1,1.292124242E-1,9.801301003E0,9.802667859E0
1.410352362E0,9.810572863E-2,1.459621787E-1,9.803693771E0,9.805271095E0
1.412759393E0,1.052841991E-1,1.459621787E-1,9.794121742E0,9.795775131E0
1.415166372E0,8.853443712E-2,1.459621787E-1,9.791728973E0,9.793217020E0
1.417573351E0,1.028913707E-1,1.483550072E-1,9.794121742E0,9.795785652E0
1.419980331E0,8.614161611E-2,1.698904037E-1,9.796515465E0,9.798367128E0
1.422387310E0,1.052841991E-1,1.531406492E-1,9.798908234E0,9.800670354E0
1.424794289E0,9.092725813E-2,1.555334777E-1,9.808479309E0,9.810133780E0
1.427201268E0,9.092725813E-2,1.483550072E-1,9.789336205E0,9.790882509E0
1.429608247E0,1.028913707E-1,1.555334777E-1,9.806086540E0,9.807859630E0
1.432015226E0,1.100698411E-1,1.722832322E-1,9.798908234E0,9.801040733E0
1.434422206E0,9.571290761E-2,1.555334777E-1,9.801301003E0,9.803002242E0
1.436829185E0,9.571290761E-2,1.459621787E-1,9.801301003E0,9.802855057E0
1.439236164E0,9.571290761E-2,1.483550072E-1,9.810872078E0,9.812460502E0
1.441643143E0,9.571290761E-2,1.483550072E-1,9.813264847E0,9.814852883E0
1.444050122E0,1.052841991E-1,1.531406492E-1,9.801301003E0,9.803062693E0
1.446457153E0,1.028913707E-1,1.459621787E-1,9.791728973E0,9.793357334E0
1.448864081E0,9.092725813E-2,1.531406492E-1,9.798908234E0,9.800526639E0
1.451271060E0,1.028913707E-1,1.698904037E-1,9.808479309E0,9.810490087E0
1.453678091E0,8.135596663E-2,1.627119333E-1,9.789336205E0,9.791026366E0
1.456085070E0,9.332008660E-2,1.627119333E-1,9.779765129E0,9.781563770E0
1.458492049E0,8.374879509E-2,1.459621787E-1,9.786943436E0,9.788390094E0
1.460899028E0,8.135596663E-2,1.411765367E-1,9.798908234E0,9.800262863E0
1.463306008E0,9.332008660E-2,1.435693651E-1,9.789336205E0,9.790833679E0
1.465712987E0,8.614161611E-2,1.698904037E-1,9.791728973E0,9.793581542E0
1.468119966E0,8.374879509E-2,1.722832322E-1,9.803693771E0,9.805565100E0
1.470526945E0,9.332008660E-2,1.651047617E-1,9.801301003E0,9.803135701E0
1.472933924E0,8.853443712E-2,1.483550072E-1,9.806086540E0,9.807608311E0
1.475340903E0,1.148554832E-1,1.651047617E-1,9.794121742E0,9.796186608E0
1.477747883E0,1.028913707E-1,1.674975902E-1,9.786943436E0,9.788917401E0
1.480154862E0,9.810572863E-2,1.722832322E-1,9.794121742E0,9.796128161E0
1.482561841E0,1.004985496E-1,1.579262912E-1,9.782157898E0,9.783948784E0
1.484968820E0,1.076770201E-1,1.579262912E-1,9.791728973E0,9.793594404E0
1.487375799E0,1.028913707E-1,1.674975902E-1,9.801301003E0,9.803272077E0
1.489782778E0,8.374879509E-2,1.603191197E-1,9.806086540E0,9.807754550E0
1.492189758E0,8.853443712E-2,1.483550072E-1,9.808479309E0,9.810000709E0
1.494596789E0,9.571290761E-2,1.316052526E-1,9.818050385E0,9.819398874E0
1.497003768E0,1.028913707E-1,1.459621787E-1,9.815657616E0,9.817282008E0
1.499410747E0,1.124626622E-1,1.435693651E-1,9.810872078E0,9.812566990E0
1.501817726E0,1.004985496E-1,1.459621787E-1,9.798908234E0,9.800510573E0
1.504224706E0,9.571290761E-2,1.555334777E-1,9.791728973E0,9.793431876E0
1.506631685E0,8.853443712E-2,1.603191197E-1,9.791728973E0,9.793441523E0
1.509038664E0,9.810572863E-2,1.531406492E-1,9.813264847E0,9.814950012E0
1.511445643E0,9.571290761E-2,1.579262912E-1,9.794121742E0,9.795862513E0
1.513852622E0,7.896314561E-2,1.651047617E-1,9.803693771E0,9.805401895E0
1.516259601E0,8.853443712E-2,1.555334777E-1,9.813264847E0,9.814896635E0
1.518666581E0,9.810572863E-2,1.651047617E-1,9.815657616E0,9.817536287E0
1.521073560E0,1.124626622E-1,1.507478207E-1,9.808479309E0,9.810282316E0
